class,distance,filename,height,width,xmax,xmin,ymax,ymin
Exit_sign,5.354032934020864,264344.839339875.jpg,640,360,58,37,393,363
Exit_sign,6.252832655975986,264344.972658166.jpg,640,360,60,41,397,369
Exit_sign,5.085653526402969,264345.105976708.jpg,640,360,65,43,392,359
Exit_sign,6.483259227740106,264345.23929525.jpg,640,360,59,41,378,349
Exit_sign,4.904633127055569,264345.372613833.jpg,640,360,63,40,368,334
Exit_sign,5.154911541712765,264345.505932375.jpg,640,360,52,29,364,330
Exit_sign,4.673385245421033,264345.639250833.jpg,640,360,55,31,369,333
Exit_sign,4.681800710913226,264345.772569416.jpg,640,360,54,30,374,338
Exit_sign,4.570070620968275,264345.905887708.jpg,640,360,45,19,396,356
Exit_sign,4.586843952309586,264346.039206375.jpg,640,360,56,30,417,380
Exit_sign,5.335721832414065,264346.172524916.jpg,640,360,49,28,422,387
Exit_sign,5.235995426314093,264346.305843291.jpg,640,360,58,37,416,380
Exit_sign,4.656922577480952,264346.439161958.jpg,640,360,52,27,395,358
Exit_sign,4.0512473631292725,264346.572480375.jpg,640,360,57,29,376,335
Exit_sign,4.075686061926812,264346.705798708.jpg,640,360,52,24,363,323
Exit_sign,3.949525785931523,264346.83911725.jpg,640,360,48,19,357,315
Exit_sign,4.0876510137609685,264346.972435833.jpg,640,360,52,23,358,316
Exit_sign,3.812224156508764,264347.105754375.jpg,640,360,52,22,379,332
Exit_sign,3.483308319778651,264347.239072875.jpg,640,360,54,21,394,349
Exit_sign,3.996953357836002,264347.372391458.jpg,640,360,38,8,404,361
Exit_sign,5.1514123786039105,264355.904776083.jpg,640,360,71,49,342,309
Exit_sign,6.087717499092824,264356.038094583.jpg,640,360,64,46,323,294
Exit_sign,4.936985691814165,264356.171413208.jpg,640,360,67,45,315,282
Exit_sign,5.4491230338055665,264356.304731708.jpg,640,360,70,50,327,295
Exit_sign,5.016859679521726,264356.438049958.jpg,640,360,75,53,347,312
Exit_sign,5.004963684842567,264356.5713685.jpg,640,360,69,47,344,312
Exit_sign,4.869122776386728,264356.704687041.jpg,640,360,64,41,347,310
Exit_sign,4.711039325715625,264356.838005583.jpg,640,360,54,30,337,299
Exit_sign,5.041829922371407,264356.971324291.jpg,640,360,62,40,325,288
Exit_sign,5.087653301586806,264357.104642708.jpg,640,360,64,42,304,269
Exit_sign,4.441626845861062,264357.237961125.jpg,640,360,59,33,301,262
Exit_sign,4.72813269183501,264357.371279666.jpg,640,360,53,28,303,266
Exit_sign,3.7913205027376766,264357.504598083.jpg,640,360,48,18,318,276
Exit_sign,3.8495178754927113,264357.637916708.jpg,640,360,38,9,336,292
Exit_sign,4.699678403870297,264357.771235208.jpg,640,360,31,7,339,299
Exit_sign,3.79461281324294,264357.904553791.jpg,640,360,35,4,348,304
Exit_sign,7.160936567316901,264536.277042916.jpg,640,360,137,121,392,369
Exit_sign,6.300193991239563,264536.410361375.jpg,640,360,135,118,372,349
Exit_sign,7.114749394681869,264536.543679875.jpg,640,360,137,121,358,335
Exit_sign,7.727828992067897,264536.676998208.jpg,640,360,133,119,355,335
Exit_sign,7.760039888308177,264536.810316791.jpg,640,360,128,114,359,338
Exit_sign,8.101231053901344,264536.943635291.jpg,640,360,122,109,367,346
Exit_sign,7.963538367528018,264537.0769535.jpg,640,360,118,104,375,355
Exit_sign,6.758153389447416,264537.210271958.jpg,640,360,126,109,388,364
Exit_sign,6.804496335475834,264537.343590583.jpg,640,360,122,106,399,374
Exit_sign,7.854682522381721,264537.476908958.jpg,640,360,118,104,401,378
Exit_sign,7.7284823603818955,264537.610227416.jpg,640,360,116,102,400,378
Exit_sign,7.698609333253862,264537.743546.jpg,640,360,121,107,392,370
Exit_sign,7.657424701658718,264537.876864458.jpg,640,360,126,111,385,362
Exit_sign,7.042092132934883,264538.010182791.jpg,640,360,120,104,388,364
Exit_sign,7.17494774631139,264538.143501208.jpg,640,360,118,102,396,372
Exit_sign,6.061850403347146,264538.276819625.jpg,640,360,111,93,404,378
Exit_sign,6.066785835499828,264538.410138083.jpg,640,360,116,97,410,383
Exit_sign,5.756905908899975,264538.543456625.jpg,640,360,117,98,417,389
Exit_sign,6.904052371215011,264538.676775166.jpg,640,360,107,91,409,383
Exit_sign,5.765667360754297,264538.810093458.jpg,640,360,105,86,413,384
Exit_sign,5.5994414946381985,264538.943411875.jpg,640,360,106,86,404,375
Exit_sign,5.758479215467789,264539.076730375.jpg,640,360,106,87,397,368
Exit_sign,6.192143419659776,264539.210048833.jpg,640,360,102,85,392,363
Exit_sign,5.221435108976346,264539.34336725.jpg,640,360,89,68,388,358
Exit_sign,5.520916340079999,264539.47668575.jpg,640,360,84,64,386,355
Exit_sign,6.257679526323776,264539.610004166.jpg,640,360,81,63,389,360
Exit_sign,5.240954963085311,264539.7433225.jpg,640,360,81,60,388,356
Exit_sign,4.765236691099465,264539.876641.jpg,640,360,85,62,389,356
Exit_sign,6.094295955803611,264540.0099595.jpg,640,360,72,54,383,352
Exit_sign,4.925098602522328,264540.143278.jpg,640,360,75,52,376,341
Exit_sign,4.7960407620565615,264540.276596416.jpg,640,360,76,53,358,323
Exit_sign,4.649251245230379,264540.409914958.jpg,640,360,77,52,343,307
Exit_sign,4.479499490166392,264540.543233458.jpg,640,360,74,49,345,309
Exit_sign,5.40649106461679,264540.676551666.jpg,640,360,67,46,353,320
Exit_sign,4.407005370847005,264540.809870166.jpg,640,360,67,41,363,324
Exit_sign,5.067672516005648,264540.943188708.jpg,640,360,70,48,380,345
Exit_sign,3.952539209812638,264541.076507166.jpg,640,360,73,45,403,361
Exit_sign,3.836942076752244,264541.209825625.jpg,640,360,66,37,421,379
Exit_sign,4.0992901513390265,264541.343144166.jpg,640,360,60,32,433,389
Exit_sign,3.973230618781445,264541.476462375.jpg,640,360,60,31,437,393
Exit_sign,4.484536978360252,264541.609780916.jpg,640,360,54,29,429,386
Exit_sign,4.36379016764363,264541.743099458.jpg,640,360,58,32,420,377
Exit_sign,3.4813435787996787,264541.876417916.jpg,640,360,56,24,405,359
Exit_sign,5.742094114521297,264550.275479958.jpg,640,360,100,81,358,329
Exit_sign,5.3119993238654795,264550.408798416.jpg,640,360,97,76,366,334
Exit_sign,5.033085403544013,264550.542117041.jpg,640,360,98,76,381,347
Exit_sign,5.981808823148222,264550.675435458.jpg,640,360,98,80,386,355
Exit_sign,5.678813335608895,264550.808753958.jpg,640,360,90,71,397,364
Exit_sign,5.755418094807802,264550.942072375.jpg,640,360,83,64,401,369
Exit_sign,4.849246493972449,264551.075390916.jpg,640,360,79,54,398,362
Exit_sign,5.370008834659474,264551.208709291.jpg,640,360,88,67,388,356
Exit_sign,5.255703156880794,264551.342027625.jpg,640,360,84,63,373,340
Exit_sign,4.580137189500991,264551.475346208.jpg,640,360,81,56,375,339
Exit_sign,4.369282111341764,264551.608664666.jpg,640,360,81,55,378,339
Exit_sign,4.053518945230073,264551.741983041.jpg,640,360,84,55,391,350
Exit_sign,4.442028643170605,264551.875301583.jpg,640,360,89,63,404,365
Exit_sign,3.8792380882262014,264552.008619916.jpg,640,360,80,49,413,370
Exit_sign,3.7464516157615506,264552.141938375.jpg,640,360,64,34,419,374
Exit_sign,3.8798128450395692,264552.275256791.jpg,640,360,61,31,423,377
Exit_sign,3.9373008094946824,264552.408575333.jpg,640,360,67,37,418,374
Exit_sign,4.134844892637724,264552.541893708.jpg,640,360,75,46,411,366
Exit_sign,4.192568531810413,264552.67521225.jpg,640,360,67,40,413,369
Exit_sign,3.592279314123423,264552.80853075.jpg,640,360,60,27,422,372
Exit_sign,3.559611647458716,264552.941849083.jpg,640,360,51,18,437,387
Exit_sign,3.903053433004867,264553.075167416.jpg,640,360,46,15,438,388
Exit_sign,3.79494010251589,264553.208486.jpg,640,360,47,18,440,388
Exit_sign,3.2122526890429612,264553.341804416.jpg,640,360,47,11,436,379
Exit_sign,6.374557170637711,264647.094619375.jpg,640,360,86,68,279,250
Exit_sign,5.682089578216605,264647.22793775.jpg,640,360,83,63,281,251
Exit_sign,5.646694705861413,264647.361256041.jpg,640,360,86,66,292,262
Exit_sign,5.462063693625679,264647.494574625.jpg,640,360,95,75,307,276
Exit_sign,5.363084791746271,264647.894529916.jpg,640,360,79,58,307,274
Exit_sign,5.199240677317312,264648.027848375.jpg,640,360,80,59,294,259
Exit_sign,5.157706157432739,264648.161166833.jpg,640,360,81,58,275,241
Exit_sign,4.848605843095335,264648.294485166.jpg,640,360,76,53,258,222
Exit_sign,5.0401138778417005,264648.427803541.jpg,640,360,75,52,249,212
Exit_sign,4.7868930495895965,264648.561122.jpg,640,360,72,48,248,211
Exit_sign,4.7257861352528465,264648.694440583.jpg,640,360,64,40,266,226
Exit_sign,4.510192420381184,264648.827758833.jpg,640,360,59,34,274,233
Exit_sign,4.488290106477994,264648.961077333.jpg,640,360,54,29,279,238
Exit_sign,4.4265037556963645,264649.094395791.jpg,640,360,53,28,277,235
Exit_sign,4.143475292043953,264649.227714166.jpg,640,360,52,25,266,221
Exit_sign,4.102413501865989,264649.361032541.jpg,640,360,60,33,249,202
Exit_sign,4.105851614604103,264649.494351.jpg,640,360,50,22,229,183
Exit_sign,3.9096033550988794,264649.627669416.jpg,640,360,43,13,220,171
Exit_sign,3.766225503514615,264649.760988.jpg,640,360,34,3,208,158
Exit_sign,6.835925217158988,264679.091044458.jpg,640,360,97,81,330,303
Exit_sign,6.459357678785105,264679.357681541.jpg,640,360,98,81,337,309
Exit_sign,6.551562019782225,264679.490999875.jpg,640,360,95,79,322,294
Exit_sign,6.3444699371119695,264679.624318458.jpg,640,360,87,70,305,277
Exit_sign,6.225720724371313,264679.757636958.jpg,640,360,80,62,292,262
Exit_sign,6.179784935827529,264679.89095525.jpg,640,360,75,57,283,253
Exit_sign,6.196502259471622,264680.024273708.jpg,640,360,72,54,287,257
Exit_sign,5.818221593738067,264680.15759225.jpg,640,360,76,57,294,263
Exit_sign,5.712258903489285,264680.29091075.jpg,640,360,69,50,311,280
Exit_sign,5.673515930150078,264680.42422925.jpg,640,360,62,43,323,291
Exit_sign,5.749245696075693,264680.557547625.jpg,640,360,70,51,322,290
Exit_sign,5.466638004426341,264680.690866166.jpg,640,360,78,58,317,284
Exit_sign,5.4409933576198615,264680.8241845.jpg,640,360,76,56,308,275
Exit_sign,5.293325956017373,264680.957503083.jpg,640,360,73,53,297,262
Exit_sign,5.242523049317608,264681.090821541.jpg,640,360,69,48,287,251
Exit_sign,5.070190378680299,264681.224139958.jpg,640,360,66,44,285,248
Exit_sign,4.8170745210464005,264681.357458583.jpg,640,360,67,44,292,254
Exit_sign,4.8678237838543605,264681.490776958.jpg,640,360,63,39,296,257
Exit_sign,4.731110476148983,264681.624095333.jpg,640,360,56,33,306,266
Exit_sign,4.450452112488959,264681.757413833.jpg,640,360,49,24,311,271
Exit_sign,4.523661976056038,264681.890732416.jpg,640,360,53,28,312,271
Exit_sign,4.172024593239896,264682.024050916.jpg,640,360,56,29,300,257
Exit_sign,4.222815605249574,264682.157369458.jpg,640,360,43,17,277,232
Exit_sign,4.049856018760481,264682.290687916.jpg,640,360,34,6,251,203
Exit_sign,2.219782621054854,264799.333512791.jpg,640,360,338,255,340,247
Exit_sign,2.0284327681013936,264799.466831333.jpg,640,360,346,261,306,209
Exit_sign,4.978367754257873,264814.131864708.jpg,640,360,171,137,427,386
Exit_sign,4.952811030975439,264814.26518325.jpg,640,360,167,133,400,360
Exit_sign,4.583661654925786,264814.398501666.jpg,640,360,168,132,390,348
Exit_sign,4.935247811715497,264814.531820208.jpg,640,360,166,131,380,338
Exit_sign,4.96934918573374,264814.665138541.jpg,640,360,174,139,376,334
Exit_sign,4.632930552491081,264814.798457041.jpg,640,360,161,123,377,334
Exit_sign,4.354964075071262,264814.931775666.jpg,640,360,159,118,393,346
Exit_sign,4.453410013576312,264815.06509425.jpg,640,360,167,127,407,361
Exit_sign,3.88283328457228,264815.198412708.jpg,640,360,180,135,411,362
Exit_sign,4.26441950564173,264815.33173125.jpg,640,360,195,153,395,350
Exit_sign,4.205726966161598,264815.465049583.jpg,640,360,192,150,394,345
Exit_sign,4.197061246204247,264815.598368208.jpg,640,360,179,138,368,320
Exit_sign,3.6729885804464186,264815.731686625.jpg,640,360,188,140,348,294
Exit_sign,3.959443515475041,264815.86500525.jpg,640,360,193,149,325,273
Exit_sign,3.625989859123982,264815.998323666.jpg,640,360,198,151,332,278
Exit_sign,3.624336633353641,264816.131642291.jpg,640,360,189,140,343,286
Exit_sign,3.5769198080900466,264816.264960791.jpg,640,360,203,153,368,310
Exit_sign,3.439521821752867,264816.398279208.jpg,640,360,208,156,350,290
Exit_sign,3.295364437070479,264816.531597791.jpg,640,360,230,177,336,275
Exit_sign,3.174448130398775,264816.66491625.jpg,640,360,233,179,325,264
Exit_sign,2.7140502913276636,264816.798234916.jpg,640,360,231,169,312,241
Exit_sign,2.5371427159278848,264816.931553333.jpg,640,360,231,166,289,213
Exit_sign,2.7155121265730697,264817.064871875.jpg,640,360,223,158,274,196
Exit_sign,2.7456036463813045,264817.198190416.jpg,640,360,231,169,263,189
Exit_sign,2.558783254578311,264817.331508708.jpg,640,360,231,164,255,177
Exit_sign,2.485458130379788,264817.464827208.jpg,640,360,224,156,259,180
Exit_sign,2.3782326193589403,264817.598145875.jpg,640,360,243,169,280,196
Exit_sign,2.0917852992080204,264817.731464416.jpg,640,360,266,184,277,187
Exit_sign,2.2089029628831827,264817.864783.jpg,640,360,290,212,245,158
Exit_sign,2.0839888300171694,264817.998101416.jpg,640,360,301,220,237,143
Exit_sign,1.8296746152460235,264818.131419791.jpg,640,360,310,216,210,99
Exit_sign,1.8073439449103357,264818.264738375.jpg,640,360,326,230,183,65
Exit_sign,1.769920296404583,264818.398056916.jpg,640,360,331,233,159,42
Exit_sign,4.509548401522965,264825.063983166.jpg,640,360,176,137,408,362
Exit_sign,4.550879750026431,264825.197301458.jpg,640,360,187,149,432,386
Exit_sign,3.7593714917167254,264825.330620166.jpg,640,360,200,155,429,379
Exit_sign,4.055644065263935,264825.463938583.jpg,640,360,212,169,416,366
Exit_sign,4.08267389875583,264825.59725725.jpg,640,360,203,162,404,354
Exit_sign,4.142750305567051,264825.73057575.jpg,640,360,192,151,385,335
Exit_sign,3.945726520523502,264825.863894375.jpg,640,360,194,152,377,326
Exit_sign,3.499616002185892,264825.997212875.jpg,640,360,196,149,355,299
Exit_sign,3.7341417845981675,264826.130531375.jpg,640,360,203,159,337,283
Exit_sign,3.369701683928241,264826.263849916.jpg,640,360,212,163,335,278
Exit_sign,3.500733319728048,264826.3971685.jpg,640,360,199,152,326,269
Exit_sign,3.0953631933539443,264826.530486916.jpg,640,360,217,162,351,289
Exit_sign,3.1359453559309354,264826.663805541.jpg,640,360,217,161,347,283
Exit_sign,2.9091868484094214,264826.797124208.jpg,640,360,235,177,340,274
Exit_sign,3.1061324707761075,264826.930442625.jpg,640,360,239,185,342,278
Exit_sign,2.9360529366850168,264827.063761.jpg,640,360,232,174,322,251
Exit_sign,2.9096112249584154,264827.197079708.jpg,640,360,246,188,313,241
Exit_sign,2.772452189342797,264827.330398125.jpg,640,360,252,190,303,229
Exit_sign,2.6119250680798256,264827.463716791.jpg,640,360,268,204,295,218
Exit_sign,2.2874373012753497,264827.597035458.jpg,640,360,266,190,300,215
Exit_sign,2.524110536375304,264827.730354.jpg,640,360,268,197,315,233
Exit_sign,2.369006578303893,264827.863672333.jpg,640,360,269,194,324,236
Exit_sign,2.191466643488028,264827.996990958.jpg,640,360,293,213,324,235
Exit_sign,2.0583565374574233,264828.1303095.jpg,640,360,323,236,309,212
Exit_sign,2.448993068308637,264831.196636166.jpg,640,360,343,262,314,233
Exit_sign,2.2222503080234786,264831.329954541.jpg,640,360,339,259,268,182
Exit_sign,2.166699715647135,264831.463273083.jpg,640,360,334,252,217,128
Exit_sign,2.054868759146665,264831.596591708.jpg,640,360,333,245,167,67
Exit_sign,2.168874337788645,264831.729910291.jpg,640,360,322,229,124,16
Exit_sign,4.819491186025285,264906.095708625.jpg,640,360,223,186,470,427
Exit_sign,4.4440793568378,264906.229027041.jpg,640,360,217,179,455,410
Exit_sign,4.828915836005036,264906.362345625.jpg,640,360,224,187,455,411
Exit_sign,4.491332901412046,264906.495664208.jpg,640,360,236,197,464,418
Exit_sign,4.33021966333368,264906.62898275.jpg,640,360,238,196,476,427
Exit_sign,4.044702794885465,264906.76230125.jpg,640,360,233,191,476,426
Exit_sign,4.234549890708592,264906.895619791.jpg,640,360,265,221,517,465
Exit_sign,4.157695477027886,264907.028938291.jpg,640,360,283,235,528,473
Exit_sign,4.047802186199075,264907.162256666.jpg,640,360,302,254,532,478
Exit_sign,4.037900275737222,264907.295575416.jpg,640,360,306,258,544,486
Exit_sign,3.9316013417861777,264907.428893791.jpg,640,360,296,247,520,463
Exit_sign,3.824457916349832,264907.562212375.jpg,640,360,292,243,515,456
Exit_sign,3.518898443660994,264907.695530875.jpg,640,360,304,253,512,454
Exit_sign,3.6785933905240373,264907.828849416.jpg,640,360,304,253,504,444
Exit_sign,3.4765235554013727,264907.962168.jpg,640,360,284,230,501,436
Exit_sign,3.6350410693679214,264908.095486375.jpg,640,360,299,246,517,454
Exit_sign,3.2895814525577722,264908.228804916.jpg,640,360,302,244,502,435
Exit_sign,3.255526948301106,264908.362123541.jpg,640,360,322,265,502,434
Exit_sign,3.0700108665361454,264908.495442.jpg,640,360,321,263,479,408
Exit_sign,2.921663850566905,264908.628760625.jpg,640,360,326,267,497,424
Exit_sign,2.8823413837377916,264908.762079083.jpg,640,360,334,274,490,413
Exit_sign,2.8413009286893427,264908.895397583.jpg,640,360,341,278,499,421
Exit_sign,4.002344504968795,264940.358575333.jpg,640,360,247,199,436,383
Exit_sign,4.092667516661861,264940.491893875.jpg,640,360,240,195,430,378
Exit_sign,3.7548884391218733,264940.625212208.jpg,640,360,239,193,407,353
Exit_sign,3.8966729924464167,264940.758530833.jpg,640,360,244,198,405,351
Exit_sign,3.468879889128497,264940.891849583.jpg,640,360,263,212,415,357
Exit_sign,3.5887381142135846,264941.025168125.jpg,640,360,271,222,413,354
Exit_sign,3.525188911091453,264941.158486666.jpg,640,360,266,213,420,360
Exit_sign,3.294642963500881,264941.291805208.jpg,640,360,293,236,454,388
Exit_sign,3.022904884853988,264941.425123666.jpg,640,360,298,233,455,384
Exit_sign,2.864350733094894,264941.55844225.jpg,640,360,330,264,475,402
Exit_sign,3.007788339613327,264941.691760875.jpg,640,360,332,268,486,411
Exit_sign,2.8072148193952793,264941.825079458.jpg,640,360,339,271,479,399
Exit_sign,2.7911118410581905,264941.958398.jpg,640,360,351,283,471,391
Exit_sign,2.8852228885282414,513040.076195583.jpg,640,360,227,167,621,538
Exit_sign,2.963786495925328,513040.176251833.jpg,640,360,227,167,612,529
Exit_sign,2.792686082714572,513040.276308333.jpg,640,360,227,162,613,526
Exit_sign,2.8178101370544972,513040.376364708.jpg,640,360,223,158,606,520
Exit_sign,2.9828473769889876,513040.476421333.jpg,640,360,216,154,597,517
Exit_sign,2.891292302049733,513040.576477833.jpg,640,360,209,145,592,508
Exit_sign,2.9005384974408774,513040.676534208.jpg,640,360,199,138,568,487
Exit_sign,2.7156892451374106,513040.776590708.jpg,640,360,189,121,536,452
Exit_sign,2.7758382365290513,513040.876647125.jpg,640,360,168,105,495,420
Exit_sign,2.8014547311960327,513040.976703625.jpg,640,360,149,81,461,386
Exit_sign,2.75644619149376,513041.076760041.jpg,640,360,131,60,437,360
Exit_sign,2.902601019481716,513041.176816458.jpg,640,360,118,51,416,347
Exit_sign,2.679105142815159,513041.276872916.jpg,640,360,118,46,416,342
Exit_sign,2.8003511936480536,513041.376929458.jpg,640,360,123,55,429,358
Exit_sign,2.8558969071803535,513041.476985833.jpg,640,360,135,69,458,385
Exit_sign,2.927165261698585,513041.577042333.jpg,640,360,153,91,495,422
Exit_sign,2.546159104108451,513041.677098833.jpg,640,360,181,111,543,455
Exit_sign,2.7498666279466164,513041.777155291.jpg,640,360,199,134,585,501
Exit_sign,2.9020950172785045,513041.877211791.jpg,640,360,217,150,629,542
Exit_sign,4.246671841402763,513074.895845791.jpg,640,360,159,121,320,273
Exit_sign,4.841515413777201,513074.995902208.jpg,640,360,159,122,309,266
Exit_sign,4.803330462595182,513075.09595875.jpg,640,360,155,118,294,251
Exit_sign,4.098883426107154,513075.196015125.jpg,640,360,161,120,292,244
Exit_sign,4.651873519634528,513075.296071708.jpg,640,360,169,131,289,244
Exit_sign,4.15679742769263,513075.396128125.jpg,640,360,163,121,315,267
Exit_sign,4.637188633533473,513075.49618475.jpg,640,360,164,127,307,263
Exit_sign,4.4138806772957295,513075.596241041.jpg,640,360,160,120,287,244
Exit_sign,4.255562775410925,513075.696297625.jpg,640,360,143,102,267,218
Exit_sign,4.314928497717312,513075.796354333.jpg,640,360,131,88,244,194
Exit_sign,4.1899583520988415,513075.896410541.jpg,640,360,124,80,222,171
Exit_sign,4.4300342722075055,513075.996467125.jpg,640,360,111,67,207,157
Exit_sign,3.9877800199351596,513076.096523541.jpg,640,360,103,54,199,142
Exit_sign,4.4222769820981425,513076.496749458.jpg,640,360,135,90,172,121
Exit_sign,4.316675589639902,513076.596805958.jpg,640,360,123,77,192,140
Exit_sign,3.882945639382582,513076.696862416.jpg,640,360,101,50,182,124
Exit_sign,3.7796677557361438,513077.197144875.jpg,640,360,84,34,283,228
Exit_sign,3.6377161789847254,513077.297201458.jpg,640,360,103,52,299,244
Exit_sign,3.0094767928199877,513077.397257875.jpg,640,360,106,47,311,246
Exit_sign,3.52207646726542,513077.497314458.jpg,640,360,80,27,309,249
Exit_sign,3.2882345464631864,513077.597370958.jpg,640,360,78,22,315,252
Exit_sign,3.3990051907876464,513077.697427541.jpg,640,360,81,26,316,253
Exit_sign,3.2578377826005225,513077.797483875.jpg,640,360,81,23,318,252
Exit_sign,2.9746675627279897,513077.897540458.jpg,640,360,95,37,313,243
Exit_sign,3.090527816800077,513077.997597.jpg,640,360,86,27,326,257
Exit_sign,2.408048770858412,513078.49787925.jpg,640,360,81,6,408,318
Exit_sign,5.057393499455266,513094.102362875.jpg,640,360,285,250,594,548
Exit_sign,5.66275497206235,513094.202419333.jpg,640,360,275,245,565,523
Exit_sign,5.837417371995446,513094.302475875.jpg,640,360,269,241,520,484
Exit_sign,5.245253035034378,513094.402532208.jpg,640,360,275,245,492,454
Exit_sign,5.096394853911548,513094.502588791.jpg,640,360,249,219,505,467
Exit_sign,5.235808878815927,513094.602645291.jpg,640,360,203,172,522,483
Exit_sign,5.293715938090162,513094.70270175.jpg,640,360,173,142,526,487
Exit_sign,5.2001653122852485,513094.802758375.jpg,640,360,187,155,512,471
Exit_sign,3.8093707951920086,513094.90281475.jpg,640,360,215,177,500,452
Exit_sign,4.935811118488832,513095.002871375.jpg,640,360,230,195,472,430
Exit_sign,4.934389269203234,513095.102927791.jpg,640,360,212,178,446,407
Exit_sign,4.314241509321835,513095.202984208.jpg,640,360,187,147,428,384
Exit_sign,4.887027928470975,513095.303040666.jpg,640,360,169,135,422,382
Exit_sign,4.3723641289867645,513095.403097375.jpg,640,360,168,131,415,372
Exit_sign,4.678372046472034,513095.503153666.jpg,640,360,183,147,378,336
Exit_sign,4.624559306993493,513095.619808125.jpg,640,360,175,137,371,327
Exit_sign,4.211421567091858,513095.736462166.jpg,640,360,154,112,384,337
Exit_sign,4.626703877608465,513095.853116416.jpg,640,360,146,108,366,321
Exit_sign,4.206372983383457,513095.969770583.jpg,640,360,159,116,343,297
Exit_sign,4.322728576553593,513096.086424875.jpg,640,360,136,93,338,292
Exit_sign,4.28273418891072,513096.203079208.jpg,640,360,125,81,315,268
Exit_sign,3.965636840435798,513096.319733333.jpg,640,360,132,85,300,249
Exit_sign,4.195223363357874,513096.436387583.jpg,640,360,136,92,292,244
Exit_sign,4.12420023240137,513096.553041916.jpg,640,360,133,89,271,223
Exit_sign,3.804761726089941,513096.669695958.jpg,640,360,140,93,263,210
Exit_sign,4.159445702967876,513096.786350166.jpg,640,360,147,104,278,231
Exit_sign,3.9557535936047,513096.903004458.jpg,640,360,140,94,299,251
Exit_sign,4.173430207642814,513097.019658625.jpg,640,360,123,78,335,287
Exit_sign,3.9671542861633897,513097.136312916.jpg,640,360,116,70,356,307
Exit_sign,3.575044045531355,513097.252967166.jpg,640,360,132,82,366,312
Exit_sign,3.8550943478705735,513097.36962125.jpg,640,360,102,54,399,347
Exit_sign,3.822003516576512,513097.48627575.jpg,640,360,83,32,392,340
Exit_sign,3.7570407990544887,513097.602929833.jpg,640,360,63,10,380,326
Exit_sign,3.390657059408643,513097.836238125.jpg,640,360,72,16,333,276
Exit_sign,3.0297554064075505,513097.952892291.jpg,640,360,77,15,339,276
Exit_sign,3.07328327538497,513098.302866208.jpg,640,360,85,23,442,376
Exit_sign,3.074244600305919,513098.402922833.jpg,640,360,98,36,462,396
Exit_sign,2.9760424335173763,513098.502979166.jpg,640,360,116,53,479,406
Exit_sign,2.802144280141584,513098.603035708.jpg,640,360,91,22,483,408
Exit_sign,5.165259891429498,513121.059309875.jpg,640,360,93,59,261,223
Exit_sign,5.45086126174299,513121.359479083.jpg,640,360,131,101,253,217
Exit_sign,5.855674903637393,513121.459535666.jpg,640,360,98,67,277,242
Exit_sign,4.575906642631619,513121.559592166.jpg,640,360,84,47,313,273
Exit_sign,4.129550254884519,513121.659648666.jpg,640,360,94,56,312,269
Exit_sign,4.6339421618814125,513121.759705125.jpg,640,360,100,62,306,262
Exit_sign,4.233842150780595,513121.859761375.jpg,640,360,141,104,313,269
Exit_sign,4.680233285248524,513122.05987425.jpg,640,360,91,53,308,265
Exit_sign,5.226107570023603,513122.159930791.jpg,640,360,93,59,308,268
Exit_sign,4.903387482376968,513122.259987208.jpg,640,360,90,56,297,254
Exit_sign,4.721222500405605,513122.360043791.jpg,640,360,94,58,277,232
Exit_sign,4.584067055424666,513122.460100125.jpg,640,360,75,37,284,242
Exit_sign,3.878646271061458,513123.060438958.jpg,640,360,70,23,354,300
Exit_sign,3.968342266023695,513123.160495291.jpg,640,360,59,14,340,287
Exit_sign,3.121906363522747,513173.328739.jpg,640,360,160,104,625,544
Exit_sign,3.089066099366445,513173.4287955.jpg,640,360,160,104,625,543
Exit_sign,3.01586534167205,513173.528852083.jpg,640,360,161,102,626,544
Exit_sign,2.9635966998028564,513173.628908458.jpg,640,360,165,105,629,543
Exit_sign,3.0920791938389067,513173.728964916.jpg,640,360,164,108,627,545
Exit_sign,3.103441062427392,513173.829021375.jpg,640,360,164,107,627,545
Exit_sign,3.0934527937019487,513173.929077833.jpg,640,360,164,108,627,545
Exit_sign,3.1235072639864567,513174.029134333.jpg,640,360,165,109,625,544
Exit_sign,3.0912709297273966,513174.129190958.jpg,640,360,166,109,625,544
Exit_sign,3.1074868402159077,513174.229247375.jpg,640,360,166,109,624,543
Exit_sign,2.942360123111656,513177.431055166.jpg,640,360,93,26,418,348
Exit_sign,3.180403144127023,513177.531111708.jpg,640,360,99,37,425,358
Exit_sign,2.9348375113383773,513177.631168166.jpg,640,360,112,46,436,366
Exit_sign,2.9773362220817843,513177.731224625.jpg,640,360,121,57,452,382
Exit_sign,3.1628117951218964,513177.831281125.jpg,640,360,127,64,475,407
Exit_sign,3.1032372805033774,513177.931337666.jpg,640,360,128,66,504,433
Exit_sign,2.960191757264028,513178.031394083.jpg,640,360,135,67,534,456
Exit_sign,2.9935399528664903,513178.131450583.jpg,640,360,136,71,559,480
Exit_sign,3.106470498210353,513178.231507.jpg,640,360,139,75,574,499
Exit_sign,2.9461079017791567,513178.331563583.jpg,640,360,137,68,587,505
Exit_sign,2.9109539481538347,513178.431620083.jpg,640,360,130,60,585,506
Exit_sign,3.0858886017837728,513178.531676583.jpg,640,360,119,50,584,507
